"figure","country","year","predicted_stage","indicator","value"
"ED 3","Croatia",2014,"Stage 2","ahdi_int",0.608708341454058
"ED 3","Croatia",2015,"Stage 2","ahdi_int",0.609179122675998
"ED 3","Croatia",2016,"Stage 2","ahdi_int",0.613751272542322
"ED 3","Croatia",2017,"Stage 2","ahdi_int",0.618323422408646
"ED 3","Croatia",2018,"Stage 2","ahdi_int",0.622895572274969
"ED 3","Croatia",2019,"Stage 2","ahdi_int",0.627467722141293
"ED 3","Cyprus",2010,"Stage 2","ahdi_int",0.610626129724435
"ED 3","Cyprus",2011,"Stage 2","ahdi_int",0.62534311762527
"ED 3","Cyprus",2012,"Stage 2","ahdi_int",0.640060105526105
"ED 3","Cyprus",2013,"Stage 2","ahdi_int",0.654777093426939
"ED 3","Cyprus",2014,"Stage 2","ahdi_int",0.669494081327774
"ED 3","Cyprus",2015,"Stage 2","ahdi_int",0.684211069228609
"ED 3","Cyprus",2016,"Stage 2","ahdi_int",0.690287390527371
"ED 3","Cyprus",2017,"Stage 2","ahdi_int",0.696363711826133
"ED 3","Cyprus",2018,"Stage 2","ahdi_int",0.702440033124895
"ED 3","Cyprus",2019,"Stage 2","ahdi_int",0.708516354423657
"ED 3","Czech Republic",1960,"Stage 1","ahdi_int",0.237697145855162
"ED 3","Czech Republic",1961,"Stage 1","ahdi_int",0.240775463723611
"ED 3","Czech Republic",1962,"Stage 1","ahdi_int",0.243853781592059
"ED 3","Czech Republic",1963,"Stage 1","ahdi_int",0.246932099460508
"ED 3","Czech Republic",1964,"Stage 1","ahdi_int",0.250010417328956
"ED 3","Czech Republic",1965,"Stage 1","ahdi_int",0.253088735197405
"ED 3","Czech Republic",1966,"Stage 1","ahdi_int",0.252533236611656
"ED 3","Czech Republic",1967,"Stage 1","ahdi_int",0.251977738025907
"ED 3","Czech Republic",1968,"Stage 1","ahdi_int",0.251422239440157
"ED 3","Czech Republic",1969,"Stage 1","ahdi_int",0.250866740854408
"ED 3","Czech Republic",1970,"Stage 2","ahdi_int",0.250311242268659
"ED 3","Czech Republic",1971,"Stage 2","ahdi_int",0.251336910857161
"ED 3","Czech Republic",1972,"Stage 2","ahdi_int",0.252362579445663
"ED 3","Czech Republic",1973,"Stage 2","ahdi_int",0.253388248034165
"ED 3","Czech Republic",1974,"Stage 2","ahdi_int",0.254413916622667
"ED 3","Czech Republic",1975,"Stage 2","ahdi_int",0.255439585211169
"ED 3","Czech Republic",1976,"Stage 2","ahdi_int",0.259911458789186
"ED 3","Czech Republic",1977,"Stage 2","ahdi_int",0.264383332367203
"ED 3","Czech Republic",1978,"Stage 2","ahdi_int",0.26885520594522
"ED 3","Czech Republic",1979,"Stage 2","ahdi_int",0.273327079523237
"ED 3","Czech Republic",2000,"Stage 3","ahdi_int",0.594118431214004
"ED 3","Czech Republic",2001,"Stage 3","ahdi_int",0.599564407694042
"ED 3","Czech Republic",2002,"Stage 3","ahdi_int",0.60501038417408
"ED 3","Czech Republic",2003,"Stage 3","ahdi_int",0.610456360654119
"ED 3","Czech Republic",2004,"Stage 3","ahdi_int",0.615902337134157
"ED 3","Czech Republic",2005,"Stage 3","ahdi_int",0.621348313614195
"ED 3","Czech Republic",2006,"Stage 3","ahdi_int",0.625720017494183
"ED 3","Czech Republic",2007,"Stage 3","ahdi_int",0.630091721374172
"ED 3","Czech Republic",2008,"Stage 3","ahdi_int",0.63446342525416
"ED 3","Czech Republic",2009,"Stage 3","ahdi_int",0.638835129134149
"ED 3","Czech Republic",2010,"Stage 3","ahdi_int",0.643206833014137
"ED 3","Czech Republic",2011,"Stage 3","ahdi_int",0.651370358515234
"ED 3","Czech Republic",2012,"Stage 3","ahdi_int",0.659533884016332
"ED 3","Czech Republic",2013,"Stage 3","ahdi_int",0.667697409517429
"ED 3","Czech Republic",2014,"Stage 3","ahdi_int",0.675860935018527
"ED 3","Czech Republic",2015,"Stage 3","ahdi_int",0.684024460519624
"ED 3","Czech Republic",2016,"Stage 3","ahdi_int",0.685405540973338
"ED 3","Czech Republic",2017,"Stage 3","ahdi_int",0.686786621427052
"ED 3","Czech Republic",2018,"Stage 3","ahdi_int",0.688167701880766
"ED 3","Czech Republic",2019,"Stage 3","ahdi_int",0.68954878233448
"ED 3","Denmark",1960,"Stage 2","ahdi_int",0.534211783699954
"ED 3","Denmark",1961,"Stage 2","ahdi_int",0.537666223074176
"ED 3","Denmark",1962,"Stage 2","ahdi_int",0.541120662448397
"ED 3","Denmark",1963,"Stage 2","ahdi_int",0.544575101822619
"ED 3","Denmark",1964,"Stage 2","ahdi_int",0.54802954119684
"ED 3","Denmark",1965,"Stage 2","ahdi_int",0.551483980571062
"ED 3","Denmark",1966,"Stage 2","ahdi_int",0.556973845385716
"ED 3","Denmark",1967,"Stage 2","ahdi_int",0.56246371020037
"ED 3","Denmark",1968,"Stage 2","ahdi_int",0.567953575015023
"ED 3","Denmark",1969,"Stage 2","ahdi_int",0.573443439829677
"ED 3","Denmark",1970,"Stage 2","ahdi_int",0.578933304644331
"ED 3","Denmark",1971,"Stage 2","ahdi_int",0.583141730820683
"ED 3","Denmark",1972,"Stage 2","ahdi_int",0.587350156997034
"ED 3","Denmark",1973,"Stage 2","ahdi_int",0.591558583173386
"ED 3","Denmark",1974,"Stage 2","ahdi_int",0.595767009349737
"ED 3","Denmark",1975,"Stage 2","ahdi_int",0.599975435526089
"ED 3","Denmark",1976,"Stage 2","ahdi_int",0.603472310358148
"ED 3","Denmark",1977,"Stage 2","ahdi_int",0.606969185190207
"ED 3","Denmark",1978,"Stage 2","ahdi_int",0.610466060022267
"ED 3","Denmark",1979,"Stage 2","ahdi_int",0.613962934854326
"ED 3","Denmark",1980,"Stage 2","ahdi_int",0.617459809686385
"ED 3","Denmark",1981,"Stage 2","ahdi_int",0.620802917014467
"ED 3","Denmark",1982,"Stage 2","ahdi_int",0.624146024342549
"ED 3","Denmark",1983,"Stage 2","ahdi_int",0.627489131670632
"ED 3","Denmark",1984,"Stage 2","ahdi_int",0.630832238998714
"ED 3","Denmark",1985,"Stage 2","ahdi_int",0.634175346326796
"ED 3","Denmark",1986,"Stage 2","ahdi_int",0.636747101367007
"ED 3","Denmark",1987,"Stage 2","ahdi_int",0.639318856407217
"ED 3","Denmark",1988,"Stage 2","ahdi_int",0.641890611447428
"ED 3","Denmark",1989,"Stage 2","ahdi_int",0.644462366487638
"ED 3","Denmark",1990,"Stage 3","ahdi_int",0.647034121527849
"ED 3","Denmark",1991,"Stage 3","ahdi_int",0.650708485645556
"ED 3","Denmark",1992,"Stage 3","ahdi_int",0.654382849763263
"ED 3","Denmark",1993,"Stage 3","ahdi_int",0.658057213880971
"ED 3","Denmark",1994,"Stage 3","ahdi_int",0.661731577998678
"ED 3","Denmark",1995,"Stage 3","ahdi_int",0.665405942116385
"ED 3","Denmark",1996,"Stage 3","ahdi_int",0.670802735223502
"ED 3","Denmark",1997,"Stage 3","ahdi_int",0.676199528330619
"ED 3","Denmark",1998,"Stage 3","ahdi_int",0.681596321437736
"ED 3","Denmark",1999,"Stage 3","ahdi_int",0.686993114544853
"ED 3","Denmark",2000,"Stage 3","ahdi_int",0.69238990765197
"ED 3","Denmark",2001,"Stage 3","ahdi_int",0.699036627500672
"ED 3","Denmark",2002,"Stage 3","ahdi_int",0.705683347349374
"ED 3","Denmark",2003,"Stage 3","ahdi_int",0.712330067198075
"ED 3","Denmark",2004,"Stage 3","ahdi_int",0.718976787046777
"ED 3","Denmark",2005,"Stage 3","ahdi_int",0.725623506895479
"ED 3","Denmark",2006,"Stage 3","ahdi_int",0.725810364577177
"ED 3","Denmark",2007,"Stage 3","ahdi_int",0.725997222258875
"ED 3","Denmark",2008,"Stage 3","ahdi_int",0.726184079940574
"ED 3","Denmark",2009,"Stage 3","ahdi_int",0.726370937622272
"ED 3","Denmark",2010,"Stage 3","ahdi_int",0.72655779530397
"ED 3","Denmark",2011,"Stage 3","ahdi_int",0.736226532354774
"ED 3","Denmark",2012,"Stage 3","ahdi_int",0.745895269405577
"ED 3","Denmark",2013,"Stage 3","ahdi_int",0.755564006456381
"ED 3","Denmark",2014,"Stage 3","ahdi_int",0.765232743507184
"ED 3","Denmark",2015,"Stage 3","ahdi_int",0.774901480557988
"ED 3","Denmark",2016,"Stage 3","ahdi_int",0.780073385534985
"ED 3","Denmark",2017,"Stage 3","ahdi_int",0.785245290511982
"ED 3","Denmark",2018,"Stage 3","ahdi_int",0.790417195488979
"ED 3","Denmark",2019,"Stage 3","ahdi_int",0.795589100465976
"ED 3","Estonia",1980,"Stage 1","ahdi_int",0.21735091225418
"ED 3","Estonia",1981,"Stage 1","ahdi_int",0.219780783227087
"ED 3","Estonia",1982,"Stage 1","ahdi_int",0.222210654199994
"ED 3","Estonia",1983,"Stage 1","ahdi_int",0.2246405251729
"ED 3","Estonia",1984,"Stage 1","ahdi_int",0.227070396145807
"ED 3","Estonia",1985,"Stage 1","ahdi_int",0.229500267118714
"ED 3","Estonia",1986,"Stage 1","ahdi_int",0.286844777351841
"ED 3","Estonia",1987,"Stage 1","ahdi_int",0.344189287584968
"ED 3","Estonia",1988,"Stage 1","ahdi_int",0.401533797818094
"ED 3","Estonia",1989,"Stage 1","ahdi_int",0.458878308051221
"ED 3","Estonia",1990,"Stage 2","ahdi_int",0.516222818284348
"ED 3","Estonia",1991,"Stage 2","ahdi_int",0.521749728826656
"ED 3","Estonia",1992,"Stage 2","ahdi_int",0.527276639368963
"ED 3","Estonia",1993,"Stage 2","ahdi_int",0.532803549911271
"ED 3","Estonia",1994,"Stage 2","ahdi_int",0.538330460453578
"ED 3","Estonia",1995,"Stage 2","ahdi_int",0.543857370995886
"ED 3","Estonia",1996,"Stage 2","ahdi_int",0.552997991511428
"ED 3","Estonia",1997,"Stage 2","ahdi_int",0.56213861202697
"ED 3","Estonia",1998,"Stage 2","ahdi_int",0.571279232542512
"ED 3","Estonia",1999,"Stage 2","ahdi_int",0.580419853058054
"ED 3","Estonia",2010,"Stage 3","ahdi_int",0.644080430679597
"ED 3","Estonia",2011,"Stage 3","ahdi_int",0.657435925055391
"ED 3","Estonia",2012,"Stage 3","ahdi_int",0.670791419431184
"ED 3","Estonia",2013,"Stage 3","ahdi_int",0.684146913806978
"ED 3","Estonia",2014,"Stage 3","ahdi_int",0.697502408182771
"ED 3","Estonia",2015,"Stage 3","ahdi_int",0.710857902558565
"ED 3","Estonia",2016,"Stage 3","ahdi_int",0.722585102188205
"ED 3","Estonia",2017,"Stage 3","ahdi_int",0.734312301817845
"ED 3","Estonia",2018,"Stage 3","ahdi_int",0.746039501447486
"ED 3","Estonia",2019,"Stage 3","ahdi_int",0.757766701077126
"ED 3","Finland",1960,"Stage 2","ahdi_int",0.447778473689468
"ED 3","Finland",1961,"Stage 2","ahdi_int",0.450198166941805
"ED 3","Finland",1962,"Stage 2","ahdi_int",0.452617860194141
"ED 3","Finland",1963,"Stage 2","ahdi_int",0.455037553446478
"ED 3","Finland",1964,"Stage 2","ahdi_int",0.457457246698814
"ED 3","Finland",1965,"Stage 2","ahdi_int",0.459876939951151
"ED 3","Finland",1966,"Stage 2","ahdi_int",0.464089937939582
"ED 3","Finland",1967,"Stage 2","ahdi_int",0.468302935928013
"ED 3","Finland",1968,"Stage 2","ahdi_int",0.472515933916445
"ED 3","Finland",1969,"Stage 2","ahdi_int",0.476728931904876
"ED 3","Finland",1970,"Stage 2","ahdi_int",0.480941929893307
"ED 3","Finland",1971,"Stage 2","ahdi_int",0.487529152298099
"ED 3","Finland",1972,"Stage 2","ahdi_int",0.494116374702891
"ED 3","Finland",1973,"Stage 2","ahdi_int",0.500703597107684
"ED 3","Finland",1974,"Stage 2","ahdi_int",0.507290819512476
"ED 3","Finland",1975,"Stage 2","ahdi_int",0.513878041917268
"ED 3","Finland",1976,"Stage 2","ahdi_int",0.521746460178085
"ED 3","Finland",1977,"Stage 2","ahdi_int",0.529614878438901
"ED 3","Finland",1978,"Stage 2","ahdi_int",0.537483296699718
"ED 3","Finland",1979,"Stage 2","ahdi_int",0.545351714960534
"ED 3","Finland",1980,"Stage 2","ahdi_int",0.553220133221351
"ED 3","Finland",1981,"Stage 2","ahdi_int",0.559231948887017
"ED 3","Finland",1982,"Stage 2","ahdi_int",0.565243764552684
"ED 3","Finland",1983,"Stage 2","ahdi_int",0.57125558021835
"ED 3","Finland",1984,"Stage 2","ahdi_int",0.577267395884017
"ED 3","Finland",1985,"Stage 2","ahdi_int",0.583279211549683
"ED 3","Finland",1986,"Stage 2","ahdi_int",0.588527779307745
"ED 3","Finland",1987,"Stage 2","ahdi_int",0.593776347065807
"ED 3","Finland",1988,"Stage 2","ahdi_int",0.599024914823868
"ED 3","Finland",1989,"Stage 2","ahdi_int",0.60427348258193
"ED 3","Finland",1990,"Stage 3","ahdi_int",0.609522050339992
"ED 3","Finland",1991,"Stage 3","ahdi_int",0.61551985798017
"ED 3","Finland",1992,"Stage 3","ahdi_int",0.621517665620349
"ED 3","Finland",1993,"Stage 3","ahdi_int",0.627515473260527
"ED 3","Finland",1994,"Stage 3","ahdi_int",0.633513280900706
"ED 3","Finland",1995,"Stage 3","ahdi_int",0.639511088540884
"ED 3","Finland",1996,"Stage 3","ahdi_int",0.645770530829417
"ED 3","Finland",1997,"Stage 3","ahdi_int",0.65202997311795
"ED 3","Finland",1998,"Stage 3","ahdi_int",0.658289415406484
"ED 3","Finland",1999,"Stage 3","ahdi_int",0.664548857695017
"ED 3","Finland",2000,"Stage 3","ahdi_int",0.67080829998355
"ED 3","Finland",2001,"Stage 3","ahdi_int",0.675995803783496
"ED 3","Finland",2002,"Stage 3","ahdi_int",0.681183307583443
"ED 3","Finland",2003,"Stage 3","ahdi_int",0.686370811383389
"ED 3","Finland",2004,"Stage 3","ahdi_int",0.691558315183336
"ED 3","Finland",2005,"Stage 3","ahdi_int",0.696745818983282
"ED 3","Finland",2006,"Stage 3","ahdi_int",0.702130396143896
"ED 3","Finland",2007,"Stage 3","ahdi_int",0.707514973304509
"ED 3","Finland",2008,"Stage 3","ahdi_int",0.712899550465123
"ED 3","Finland",2009,"Stage 3","ahdi_int",0.718284127625736
"ED 3","Finland",2010,"Stage 3","ahdi_int",0.72366870478635
"ED 3","Finland",2011,"Stage 3","ahdi_int",0.721269158777423
"ED 3","Finland",2012,"Stage 3","ahdi_int",0.718869612768496
"ED 3","Finland",2013,"Stage 3","ahdi_int",0.71647006675957
"ED 3","Finland",2014,"Stage 3","ahdi_int",0.714070520750643
"ED 3","Finland",2015,"Stage 3","ahdi_int",0.711670974741716
"ED 3","Finland",2016,"Stage 3","ahdi_int",0.727291059359961
"ED 3","Finland",2017,"Stage 3","ahdi_int",0.742911143978206
"ED 3","Finland",2018,"Stage 3","ahdi_int",0.758531228596452
"ED 3","Finland",2019,"Stage 3","ahdi_int",0.774151313214697
"ED 3","France",1980,"Stage 2","ahdi_int",0.605722031716009
"ED 3","France",1981,"Stage 2","ahdi_int",0.610192264497411
"ED 3","France",1982,"Stage 2","ahdi_int",0.614662497278813
"ED 3","France",1983,"Stage 2","ahdi_int",0.619132730060215
"ED 3","France",1984,"Stage 2","ahdi_int",0.623602962841617
"ED 3","France",1985,"Stage 2","ahdi_int",0.628073195623019
"ED 3","France",1986,"Stage 2","ahdi_int",0.632631977458269
"ED 3","France",1987,"Stage 2","ahdi_int",0.63719075929352
"ED 3","France",1988,"Stage 2","ahdi_int",0.64174954112877
"ED 3","France",1989,"Stage 2","ahdi_int",0.646308322964021
"ED 3","France",1990,"Stage 2","ahdi_int",0.650867104799271
"ED 3","France",1991,"Stage 2","ahdi_int",0.654424268158358
"ED 3","France",1992,"Stage 2","ahdi_int",0.657981431517446
"ED 3","France",1993,"Stage 2","ahdi_int",0.661538594876533
"ED 3","France",1994,"Stage 2","ahdi_int",0.665095758235621
"ED 3","France",1995,"Stage 2","ahdi_int",0.668652921594708
"ED 3","France",1996,"Stage 2","ahdi_int",0.673340992245872
"ED 3","France",1997,"Stage 2","ahdi_int",0.678029062897036
"ED 3","France",1998,"Stage 2","ahdi_int",0.6827171335482
"ED 3","France",1999,"Stage 2","ahdi_int",0.687405204199364
"ED 3","France",2000,"Stage 3","ahdi_int",0.692093274850528
"ED 3","France",2001,"Stage 3","ahdi_int",0.698232862783129
"ED 3","France",2002,"Stage 3","ahdi_int",0.70437245071573
"ED 3","France",2003,"Stage 3","ahdi_int",0.710512038648331
"ED 3","France",2004,"Stage 3","ahdi_int",0.716651626580932
"ED 3","France",2005,"Stage 3","ahdi_int",0.722791214513533
"ED 3","France",2006,"Stage 3","ahdi_int",0.729742082127661
"ED 3","France",2007,"Stage 3","ahdi_int",0.736692949741789
"ED 3","France",2008,"Stage 3","ahdi_int",0.743643817355917
"ED 3","France",2009,"Stage 3","ahdi_int",0.750594684970045
"ED 3","France",2010,"Stage 3","ahdi_int",0.757545552584173
"ED 3","France",2011,"Stage 3","ahdi_int",0.753984741402423
"ED 3","France",2012,"Stage 3","ahdi_int",0.750423930220673
"ED 3","France",2013,"Stage 3","ahdi_int",0.746863119038923
"ED 3","France",2014,"Stage 3","ahdi_int",0.743302307857173
"ED 3","France",2015,"Stage 3","ahdi_int",0.739741496675423
"ED 3","France",2016,"Stage 3","ahdi_int",0.738349784228479
"ED 3","France",2017,"Stage 3","ahdi_int",0.736958071781535
"ED 3","France",2018,"Stage 3","ahdi_int",0.73556635933459
"ED 3","France",2019,"Stage 3","ahdi_int",0.734174646887646
"ED 3","Germany",1960,"Stage 2","ahdi_int",0.519205230837255
"ED 3","Germany",1961,"Stage 2","ahdi_int",0.526171476153299
"ED 3","Germany",1962,"Stage 2","ahdi_int",0.533137721469344
"ED 3","Germany",1963,"Stage 2","ahdi_int",0.540103966785388
"ED 3","Germany",1964,"Stage 2","ahdi_int",0.547070212101433
"ED 3","Germany",1965,"Stage 2","ahdi_int",0.554036457417477
"ED 3","Germany",1966,"Stage 2","ahdi_int",0.558879215983899
"ED 3","Germany",1967,"Stage 2","ahdi_int",0.563721974550321
"ED 3","Germany",1968,"Stage 2","ahdi_int",0.568564733116742
"ED 3","Germany",1969,"Stage 2","ahdi_int",0.573407491683164
"ED 3","Germany",1970,"Stage 2","ahdi_int",0.578250250249586
"ED 3","Germany",1971,"Stage 2","ahdi_int",0.584113184142022
"ED 3","Germany",1972,"Stage 2","ahdi_int",0.589976118034459
"ED 3","Germany",1973,"Stage 2","ahdi_int",0.595839051926895
"ED 3","Germany",1974,"Stage 2","ahdi_int",0.601701985819332
"ED 3","Germany",1975,"Stage 2","ahdi_int",0.607564919711768
"ED 3","Germany",1976,"Stage 2","ahdi_int",0.615105714769495
"ED 3","Germany",1977,"Stage 2","ahdi_int",0.622646509827221
"ED 3","Germany",1978,"Stage 2","ahdi_int",0.630187304884948
"ED 3","Germany",1979,"Stage 2","ahdi_int",0.637728099942674
"ED 3","Germany",1980,"Stage 2","ahdi_int",0.645268895000401
"ED 3","Germany",1981,"Stage 2","ahdi_int",0.65080361563677
"ED 3","Germany",1982,"Stage 2","ahdi_int",0.656338336273138
"ED 3","Germany",1983,"Stage 2","ahdi_int",0.661873056909507
"ED 3","Germany",1984,"Stage 2","ahdi_int",0.667407777545875
"ED 3","Germany",1985,"Stage 2","ahdi_int",0.672942498182244
"ED 3","Germany",1986,"Stage 2","ahdi_int",0.677859970792946
"ED 3","Germany",1987,"Stage 2","ahdi_int",0.682777443403649
"ED 3","Germany",1988,"Stage 2","ahdi_int",0.687694916014351
"ED 3","Germany",1989,"Stage 2","ahdi_int",0.692612388625054
"ED 3","Germany",1990,"Stage 2","ahdi_int",0.697529861235756
"ED 3","Germany",1991,"Stage 2","ahdi_int",0.701965312870092
"ED 3","Germany",1992,"Stage 2","ahdi_int",0.706400764504428
"ED 3","Germany",1993,"Stage 2","ahdi_int",0.710836216138764
"ED 3","Germany",1994,"Stage 2","ahdi_int",0.7152716677731
"ED 3","Germany",1995,"Stage 2","ahdi_int",0.719707119407436
"ED 3","Germany",1996,"Stage 2","ahdi_int",0.721926207674227
"ED 3","Germany",1997,"Stage 2","ahdi_int",0.724145295941018
"ED 3","Germany",1998,"Stage 2","ahdi_int",0.726364384207809
"ED 3","Germany",1999,"Stage 2","ahdi_int",0.7285834724746
"ED 3","Germany",2000,"Stage 2","ahdi_int",0.730802560741391
"ED 3","Germany",2001,"Stage 2","ahdi_int",0.734562636903737
"ED 3","Germany",2002,"Stage 2","ahdi_int",0.738322713066083
"ED 3","Germany",2003,"Stage 2","ahdi_int",0.742082789228429
"ED 3","Germany",2004,"Stage 2","ahdi_int",0.745842865390775
"ED 3","Germany",2005,"Stage 2","ahdi_int",0.749602941553121
"ED 3","Germany",2006,"Stage 2","ahdi_int",0.752988909777446
"ED 3","Germany",2007,"Stage 2","ahdi_int",0.756374878001772
"ED 3","Germany",2008,"Stage 2","ahdi_int",0.759760846226097
"ED 3","Germany",2009,"Stage 2","ahdi_int",0.763146814450423
"ED 3","Germany",2010,"Stage 3","ahdi_int",0.766532782674748
"ED 3","Germany",2011,"Stage 3","ahdi_int",0.76954990277006
"ED 3","Germany",2012,"Stage 3","ahdi_int",0.772567022865372
"ED 3","Germany",2013,"Stage 3","ahdi_int",0.775584142960684
"ED 3","Germany",2014,"Stage 3","ahdi_int",0.778601263055996
"ED 3","Germany",2015,"Stage 3","ahdi_int",0.781618383151308
"ED 3","Germany",2016,"Stage 3","ahdi_int",0.79275612716201
"ED 3","Germany",2017,"Stage 3","ahdi_int",0.803893871172712
"ED 3","Germany",2018,"Stage 3","ahdi_int",0.815031615183414
"ED 3","Germany",2019,"Stage 3","ahdi_int",0.826169359194116
"ED 3","Greece",1980,"Stage 2","ahdi_int",0.49927451473663
"ED 3","Greece",1981,"Stage 2","ahdi_int",0.504247958000052
"ED 3","Greece",1982,"Stage 2","ahdi_int",0.509221401263474
"ED 3","Greece",1983,"Stage 2","ahdi_int",0.514194844526897
"ED 3","Greece",1984,"Stage 2","ahdi_int",0.519168287790319
"ED 3","Greece",1985,"Stage 2","ahdi_int",0.524141731053741
"ED 3","Greece",1986,"Stage 2","ahdi_int",0.53000873849228
"ED 3","Greece",1987,"Stage 2","ahdi_int",0.535875745930819
"ED 3","Greece",1988,"Stage 2","ahdi_int",0.541742753369358
"ED 3","Greece",1989,"Stage 2","ahdi_int",0.547609760807897
"ED 3","Greece",1990,"Stage 2","ahdi_int",0.553476768246436
"ED 3","Greece",1991,"Stage 2","ahdi_int",0.558614130557806
"ED 3","Greece",1992,"Stage 2","ahdi_int",0.563751492869176
"ED 3","Greece",1993,"Stage 2","ahdi_int",0.568888855180545
"ED 3","Greece",1994,"Stage 2","ahdi_int",0.574026217491915
"ED 3","Greece",1995,"Stage 2","ahdi_int",0.579163579803285
"ED 3","Greece",1996,"Stage 2","ahdi_int",0.584294936513613
"ED 3","Greece",1997,"Stage 2","ahdi_int",0.589426293223941
"ED 3","Greece",1998,"Stage 2","ahdi_int",0.594557649934268
"ED 3","Greece",1999,"Stage 2","ahdi_int",0.599689006644596
"ED 3","Greece",2000,"Stage 2","ahdi_int",0.604820363354924
"ED 3","Greece",2001,"Stage 2","ahdi_int",0.610982182268722
"ED 3","Greece",2002,"Stage 2","ahdi_int",0.61714400118252
"ED 3","Greece",2003,"Stage 2","ahdi_int",0.623305820096318
"ED 3","Greece",2004,"Stage 2","ahdi_int",0.629467639010116
"ED 3","Greece",2005,"Stage 2","ahdi_int",0.635629457923914
"ED 3","Greece",2006,"Stage 2","ahdi_int",0.640960158671808
"ED 3","Greece",2007,"Stage 2","ahdi_int",0.646290859419702
"ED 3","Greece",2008,"Stage 2","ahdi_int",0.651621560167596
"ED 3","Greece",2009,"Stage 2","ahdi_int",0.65695226091549
"ED 3","Greece",2010,"Stage 2","ahdi_int",0.662282961663384
"ED 3","Greece",2011,"Stage 2","ahdi_int",0.659073034963989
"ED 3","Greece",2012,"Stage 2","ahdi_int",0.655863108264594
"ED 3","Greece",2013,"Stage 2","ahdi_int",0.652653181565198
"ED 3","Greece",2014,"Stage 2","ahdi_int",0.649443254865803
"ED 3","Greece",2015,"Stage 2","ahdi_int",0.646233328166408
