country,name,year_data,decade,data_type,CD,UC,IBD,period,indust_status,labelled_stage
Canada,Saskatchewan,2014,2010-2019,Prevalence,354.8293677,274.1995052,629.0288729,1990-2019,Early,stage3
Canada,British Columbia,2014,2010-2019,Prevalence,265.4863281,344.7221298,610.2084579,1990-2019,Early,stage3
Canada,Alberta,2014,2010-2019,Prevalence,317.6559448,317.3983231,635.0542679,1990-2019,Early,stage3
Canada,Ontario,2014,2010-2019,Prevalence,280.5369568,320.470192,601.0071487,1990-2019,Early,stage3
Canada,Manitoba,2014,2010-2019,Prevalence,204.3076923,223.3846154,427.6923077,1990-2019,Early,stage3
Canada,Saskatchewan,2014,2010-2019,Incidence,14.88048,10.03984,24.92032,1990-2019,Early,stage3
Canada,BC AB SK MB ON QC,2014,2010-2019,Prevalence,320.9743834,315.4457841,636.4201675,1990-2019,Early,stage3
Canada,BC AB SK MB ON QC,2014,2010-2019,Incidence,13.01964038,15.38524173,28.40488211,1990-2019,Early,stage3
Canada,Saskatchewan,2015,2010-2019,Prevalence,359.2113797,276.5855682,635.7969479,1990-2019,Early,stage3
Canada,Alberta,2015,2010-2019,Prevalence,318.1593018,327.7143097,645.8736115,1990-2019,Early,stage3
Canada,Manitoba,2015,2010-2019,Prevalence,283.8510571,305.2095336,589.0605907,1990-2019,Early,stage3
Canada,Saskatchewan,2015,2010-2019,Incidence,10.03984,8.695219,18.735059,1990-2019,Early,stage3
Canada,Saskatchewan,2016,2010-2019,Prevalence,356.2882955,274.7743006,631.0625961,1990-2019,Early,stage3
Canada,Saskatchewan,2016,2010-2019,Incidence,8.784861,6.364542,15.149403,1990-2019,Early,stage3
Canada,Saskatchewan,2017,2010-2019,Prevalence,375.7555,289.5925,665.348,1990-2019,Early,stage3
Canada,Saskatchewan,2018,2010-2019,Prevalence,358,279,637,1990-2019,Early,stage3
Canada,BC AB SK MB ON NS,2018,2010-2019,Prevalence,368,322,690,1990-2019,Early,stage3
Canada,Ontario,2018,2010-2019,Prevalence,335,363,698,1990-2019,Early,stage3
Denmark,Copenhagen County,1960,1960-1969,Incidence,0.6,7.8,8.4,1960-1989,Early,stage2
Denmark,Copenhagen County,1961,1960-1969,Incidence,1.016192003,4.877721616,5.89391362,1960-1989,Early,stage2
Denmark,Copenhagen County,1962,1960-1969,Incidence,0.592206562,8.685696238,9.277902799,1960-1989,Early,stage2
Denmark,COPENHAGEN,1962,1960-1969,Incidence,0.3,7.9,8.2,1960-1989,Early,stage2
Denmark,COPENHAGEN,1962,1960-1969,Prevalence,,12.3,,1960-1989,Early,stage2
Denmark,Copenhagen County,1963,1960-1969,Incidence,0.769627423,7.119053666,7.888681089,1960-1989,Early,stage2
Denmark,COPENHAGEN,1963,1960-1969,Incidence,0.3,4.5,4.8,1960-1989,Early,stage2
Denmark,COPENHAGEN,1963,1960-1969,Prevalence,,15.3,,1960-1989,Early,stage2
Denmark,Copenhagen County,1964,1960-1969,Incidence,0.374213683,8.60691472,8.981128404,1960-1989,Early,stage2
Denmark,COPENHAGEN,1964,1960-1969,Incidence,0.75,7.55,8.3,1960-1989,Early,stage2
Denmark,COPENHAGEN,1964,1960-1969,Prevalence,,22.7,,1960-1989,Early,stage2
Denmark,Copenhagen County,1965,1960-1969,Incidence,0.765259444,6.419964716,7.18522416,1960-1989,Early,stage2
Denmark,COPENHAGEN,1965,1960-1969,Incidence,0.85,6.8,7.65,1960-1989,Early,stage2
Denmark,COPENHAGEN,1965,1960-1969,Prevalence,,29.3,,1960-1989,Early,stage2
Denmark,Copenhagen County,1966,1960-1969,Incidence,1.782772711,7.487645385,9.270418096,1960-1989,Early,stage2
Denmark,COPENHAGEN,1966,1960-1969,Incidence,0.45,7.8,8.25,1960-1989,Early,stage2
Denmark,COPENHAGEN,1966,1960-1969,Prevalence,,34.8,,1960-1989,Early,stage2
Denmark,Copenhagen County,1967,1960-1969,Prevalence,,44.07665505,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1967,1960-1969,Incidence,0.65,9.4,10.05,1960-1989,Early,stage2
Denmark,COPENHAGEN,1967,1960-1969,Prevalence,,41.8,,1960-1989,Early,stage2
Denmark,Copenhagen County,1967,1960-1969,Incidence,1.045296167,,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1968,1960-1969,Incidence,1.1,8.8,9.9,1960-1989,Early,stage2
Denmark,COPENHAGEN,1968,1960-1969,Prevalence,,50,,1960-1989,Early,stage2
Denmark,Copenhagen County,1968,1960-1969,Incidence,2,,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1969,1960-1969,Incidence,1.85,6.05,7.9,1960-1989,Early,stage2
Denmark,COPENHAGEN,1969,1960-1969,Prevalence,,54.4,,1960-1989,Early,stage2
Denmark,Copenhagen County,1969,1960-1969,Incidence,2.545454545,,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1970,1970-1979,Incidence,1.5,4.35,5.85,1960-1989,Early,stage2
Denmark,COPENHAGEN,1970,1970-1979,Prevalence,,57,,1960-1989,Early,stage2
Denmark,Copenhagen County,1970,1970-1979,Incidence,1.1,3.9,5,1960-1989,Early,stage2
Denmark,COPENHAGEN,1971,1970-1979,Incidence,1.5,8.15,9.65,1960-1989,Early,stage2
Denmark,COPENHAGEN,1971,1970-1979,Prevalence,,63.6,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1972,1970-1979,Incidence,2.25,9.05,11.3,1960-1989,Early,stage2
Denmark,COPENHAGEN,1972,1970-1979,Prevalence,,71.7,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1973,1970-1979,Incidence,2.65,11.1,13.75,1960-1989,Early,stage2
Denmark,COPENHAGEN,1973,1970-1979,Prevalence,,80.2,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1974,1970-1979,Incidence,3.55,8.7,12.25,1960-1989,Early,stage2
Denmark,COPENHAGEN,1974,1970-1979,Prevalence,,87.2,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1975,1970-1979,Incidence,3.6,6.5,10.1,1960-1989,Early,stage2
Denmark,COPENHAGEN,1975,1970-1979,Prevalence,,92,,1960-1989,Early,stage2
Denmark,Copenhagen County,1975,1970-1979,Incidence,3.2,5.9,9.1,1960-1989,Early,stage2
Denmark,COPENHAGEN,1976,1970-1979,Incidence,2.9,7.8,10.7,1960-1989,Early,stage2
Denmark,COPENHAGEN,1976,1970-1979,Prevalence,,97.9,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1977,1970-1979,Incidence,3.05,10.7,13.75,1960-1989,Early,stage2
Denmark,COPENHAGEN,1977,1970-1979,Prevalence,,107.5,,1960-1989,Early,stage2
Denmark,Denmark,1977,1970-1979,Incidence,,,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1978,1970-1979,Prevalence,34,113.4,147.4,1960-1989,Early,stage2
Denmark,COPENHAGEN,1978,1970-1979,Incidence,2.6,6.85,9.45,1960-1989,Early,stage2
Denmark,Denmark,1978,1970-1979,Incidence,,,,1960-1989,Early,stage2
Denmark,North Jutland,1978,1970-1979,Prevalence,,,,1960-1989,Early,stage2
Denmark,Denmark,1978,1970-1979,Prevalence,8.845932623,13.5037467,22.34967933,1960-1989,Early,stage2
Denmark,North Jutland,1978,1970-1979,Incidence,7.651007,4.026846,11.677853,1960-1989,Early,stage2
Denmark,COPENHAGEN,1979,1970-1979,Incidence,3.4,10.3,13.7,1960-1989,Early,stage2
Denmark,COPENHAGEN,1979,1970-1979,Prevalence,,117.1,,1960-1989,Early,stage2
Denmark,Denmark,1979,1970-1979,Incidence,,,,1960-1989,Early,stage2
Denmark,Denmark,1979,1970-1979,Prevalence,15.16006667,20.41529596,35.57536263,1960-1989,Early,stage2
Denmark,North Jutland,1979,1970-1979,Incidence,8.85906,4.026846,12.885906,1960-1989,Early,stage2
Denmark,COPENHAGEN,1980,1980-1989,Prevalence,,125.3,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1980,1980-1989,Incidence,4.7,12.2,16.9,1960-1989,Early,stage2
Denmark,Denmark,1980,1980-1989,Incidence,5.1,7.4,12.5,1960-1989,Early,stage2
Denmark,Copenhagen County,1980,1980-1989,Incidence,4.1,11.4,15.5,1960-1989,Early,stage2
Denmark,Denmark,1980,1980-1989,Prevalence,22.71687147,26.0151114,48.73198288,1960-1989,Early,stage2
Denmark,North Jutland,1980,1980-1989,Incidence,6.442953,2.416107,8.85906,1960-1989,Early,stage2
Denmark,COPENHAGEN,1981,1980-1989,Prevalence,,132.2,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1981,1980-1989,Incidence,4.1,9.1,13.2,1960-1989,Early,stage2
Denmark,Denmark,1981,1980-1989,Incidence,5.189944152,7.31665059,12.50659474,1960-1989,Early,stage2
Denmark,Denmark,1981,1980-1989,Prevalence,22.71088343,35.00285642,57.71373985,1960-1989,Early,stage2
Denmark,North Jutland,1981,1980-1989,Incidence,8.053691,4.697987,12.751678,1960-1989,Early,stage2
Denmark,COPENHAGEN,1982,1980-1989,Prevalence,,137.8,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1982,1980-1989,Incidence,5,9.8,14.8,1960-1989,Early,stage2
Denmark,Denmark,1982,1980-1989,Incidence,4.899139215,6.499654816,11.39879403,1960-1989,Early,stage2
Denmark,Denmark,1982,1980-1989,Prevalence,26.50609982,41.90618285,68.41228267,1960-1989,Early,stage2
Denmark,North Jutland,1982,1980-1989,Incidence,8.724832,3.624161,12.348993,1960-1989,Early,stage2
Denmark,COPENHAGEN,1983,1980-1989,Prevalence,,141.8,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1983,1980-1989,Incidence,2.9,9.6,12.5,1960-1989,Early,stage2
Denmark,Denmark,1983,1980-1989,Incidence,4.14094285,6.641134759,10.78207761,1960-1989,Early,stage2
Denmark,Denmark,1983,1980-1989,Prevalence,31.56492285,47.56224452,79.12716738,1960-1989,Early,stage2
Denmark,North Jutland,1983,1980-1989,Incidence,10.73826,3.221477,13.959737,1960-1989,Early,stage2
Denmark,COPENHAGEN,1984,1980-1989,Prevalence,,150.7,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1984,1980-1989,Incidence,3.6,10.1,13.7,1960-1989,Early,stage2
Denmark,Denmark,1984,1980-1989,Incidence,5.062494442,8.111718893,13.17421333,1960-1989,Early,stage2
Denmark,Denmark,1984,1980-1989,Prevalence,35.39836847,55.62879992,91.02716839,1960-1989,Early,stage2
Denmark,North Jutland,1984,1980-1989,Incidence,8.724832,5.234899,13.959731,1960-1989,Early,stage2
Denmark,COPENHAGEN,1985,1980-1989,Prevalence,,156.6,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1985,1980-1989,Incidence,4.2,7.1,11.3,1960-1989,Early,stage2
Denmark,Denmark,1985,1980-1989,Incidence,5.905069169,7.410666276,13.31573545,1960-1989,Early,stage2
Denmark,Copenhagen County,1985,1980-1989,Incidence,3.1,8.9,12,1960-1989,Early,stage2
Denmark,Denmark,1985,1980-1989,Prevalence,40.45558977,62.94178032,103.3973701,1960-1989,Early,stage2
Denmark,North Jutland,1985,1980-1989,Incidence,10.33557,4.42953,14.7651,1960-1989,Early,stage2
Denmark,COPENHAGEN,1986,1980-1989,Prevalence,,161,,1960-1989,Early,stage2
Denmark,COPENHAGEN,1986,1980-1989,Incidence,4.1,6.1,10.2,1960-1989,Early,stage2
Denmark,Denmark,1986,1980-1989,Incidence,5.748199533,9.404367263,15.1525668,1960-1989,Early,stage2
Denmark,Denmark,1986,1980-1989,Prevalence,44.24549504,73.41663009,117.6621251,1960-1989,Early,stage2
Denmark,North Jutland,1986,1980-1989,Incidence,12.48322,5.771812,18.255032,1960-1989,Early,stage2
Denmark,COPENHAGEN,1987,1980-1989,Prevalence,54,161.3374508,215.3374508,1960-1989,Early,stage2
Denmark,COPENHAGEN,1987,1980-1989,Incidence,5.1,6.1,11.2,1960-1989,Early,stage2
Denmark,Denmark,1987,1980-1989,Incidence,6.624610487,9.145479964,15.77009045,1960-1989,Early,stage2
Denmark,Denmark,1987,1980-1989,Prevalence,50.53463929,79.33899285,129.8736321,1960-1989,Early,stage2
Denmark,North Jutland,1987,1980-1989,Incidence,7.919463,5.771812,13.691275,1960-1989,Early,stage2
Denmark,Denmark,1988,1980-1989,Incidence,5.95419138,9.429096513,15.38328789,1960-1989,Early,stage2
Denmark,Denmark,1988,1980-1989,Prevalence,56.78932041,89.72283142,146.5121518,1960-1989,Early,stage2
Denmark,North Jutland,1988,1980-1989,Incidence,10.4698,5.100671,15.570471,1960-1989,Early,stage2
Denmark,Denmark,1989,1980-1989,Incidence,6.159409414,10.09675341,16.25616282,1960-1989,Early,stage2
Denmark,Denmark,1989,1980-1989,Prevalence,61.75002856,97.22510809,158.9751366,1960-1989,Early,stage2
Denmark,North Jutland,1989,1980-1989,Incidence,10.06711,6.174497,16.241607,1960-1989,Early,stage2
Denmark,Denmark,1990,1990-1999,Incidence,6.263230345,10.77586836,17.0390987,1990-2019,Early,stage3
Denmark,Denmark,1990,1990-1999,Prevalence,65.39434913,106.7083282,172.1026773,1990-2019,Early,stage3
Denmark,North Jutland,1990,1990-1999,Incidence,12.34899,5.90604,18.25503,1990-2019,Early,stage3
Denmark,Denmark,1991,1990-1999,Incidence,6.595658582,11.1544226,17.75008118,1990-2019,Early,stage3
Denmark,Denmark,1991,1990-1999,Prevalence,71.48529963,116.8401519,188.3254515,1990-2019,Early,stage3
Denmark,North Jutland,1991,1990-1999,Incidence,11.4094,6.040268,17.449668,1990-2019,Early,stage3
Denmark,Denmark,1992,1990-1999,Incidence,7.405754523,12.60718524,20.01293977,1990-2019,Early,stage3
Denmark,Copenhagen County,1992,1990-1999,Incidence,6.6,9.9,16.5,1990-2019,Early,stage3
Denmark,Denmark,1992,1990-1999,Prevalence,77.51872032,128.4888742,206.0075945,1990-2019,Early,stage3
Denmark,North Jutland,1992,1990-1999,Incidence,13.02013,7.919463,20.939593,1990-2019,Early,stage3
Denmark,Denmark,1993,1990-1999,Prevalence,84.70845707,142.7540748,227.4625319,1990-2019,Early,stage3
Denmark,Denmark,1993,1990-1999,Incidence,9.613263607,19.26505733,28.87832093,1990-2019,Early,stage3
Denmark,North Jutland,1993,1990-1999,Incidence,13.95973,8.053691,22.013421,1990-2019,Early,stage3
Denmark,Denmark,1994,1990-1999,Incidence,9.863117582,19.89893567,29.76205325,1990-2019,Early,stage3
Denmark,Denmark,1994,1990-1999,Prevalence,93.04719291,161.6860481,254.733241,1990-2019,Early,stage3
Denmark,North Jutland,1994,1990-1999,Incidence,16.10738,8.85906,24.96644,1990-2019,Early,stage3
Denmark,Denmark,1995,1990-1999,Incidence,8.740015049,20.36438515,29.1044002,1990-2019,Early,stage3
Denmark,Denmark,1995,1990-1999,Prevalence,93.6041985,180.2587987,273.8629972,1990-2019,Early,stage3
Denmark,North Jutland,1995,1990-1999,Incidence,16.24161,7.516779,23.758389,1990-2019,Early,stage3
Denmark,Denmark,1996,1990-1999,Incidence,9.94360569,20.05526225,29.99886794,1990-2019,Early,stage3
Denmark,Denmark,1996,1990-1999,Prevalence,107.0438263,195.7617496,302.8055759,1990-2019,Early,stage3
Denmark,North Jutland,1996,1990-1999,Incidence,16.24161,9.798658,26.040268,1990-2019,Early,stage3
Denmark,Denmark,1997,1990-1999,Incidence,11.11020289,20.79155753,31.90176043,1990-2019,Early,stage3
Denmark,Denmark,1997,1990-1999,Prevalence,116.3761652,209.4657288,325.841894,1990-2019,Early,stage3
Denmark,North Jutland,1997,1990-1999,Incidence,13.8255,10.06711,23.89261,1990-2019,Early,stage3
Denmark,Denmark,1998,1990-1999,Incidence,10.57661226,23.22623082,33.80284308,1990-2019,Early,stage3
Denmark,Denmark,1998,1990-1999,Prevalence,124.4250412,230.9834389,355.4084801,1990-2019,Early,stage3
Denmark,North Jutland,1998,1990-1999,Incidence,15.30201,8.724832,24.026842,1990-2019,Early,stage3
Denmark,Denmark,1999,1990-1999,Incidence,11.76885089,24.51137304,36.28022392,1990-2019,Early,stage3
Denmark,Denmark,1999,1990-1999,Prevalence,133.6397226,250.4241539,384.0638765,1990-2019,Early,stage3
Denmark,North Jutland,1999,1990-1999,Incidence,15.97315,11.54362,27.51677,1990-2019,Early,stage3
Denmark,Denmark,2000,2000-2009,Incidence,10.4073343,24.70159728,35.10893159,1990-2019,Early,stage3
Denmark,Denmark,2000,2000-2009,Prevalence,136.5274754,270.5285953,407.0560706,1990-2019,Early,stage3
Denmark,North Jutland,2000,2000-2009,Incidence,16.10738,10.20134,26.30872,1990-2019,Early,stage3
Denmark,Denmark,2001,2000-2009,Incidence,10.60979036,24.9571361,35.56692647,1990-2019,Early,stage3
Denmark,Denmark,2001,2000-2009,Prevalence,148.4119529,284.6179932,433.0299461,1990-2019,Early,stage3
Denmark,North Jutland,2001,2000-2009,Incidence,15.97315,9.530201,25.503351,1990-2019,Early,stage3
Denmark,North Jutland,2002,2000-2009,Prevalence,151.347599,293.6143421,444.9619411,1990-2019,Early,stage3
Denmark,Denmark,2002,2000-2009,Incidence,11.90477564,27.7754082,39.68018384,1990-2019,Early,stage3
Denmark,Denmark,2002,2000-2009,Prevalence,156.4361809,307.0281071,463.4642881,1990-2019,Early,stage3
Denmark,North Jutland,2002,2000-2009,Incidence,19.86577,8.85906,28.72483,1990-2019,Early,stage3
Denmark,Denmark,2003,2000-2009,Incidence,12.39914125,28.42153608,40.82067733,1990-2019,Early,stage3
Denmark,Denmark,2003,2000-2009,Prevalence,165.6219231,327.0485364,492.6704595,1990-2019,Early,stage3
Denmark,North Jutland,2003,2000-2009,Incidence,20.80537,7.785235,28.590605,1990-2019,Early,stage3
Denmark,North Jutland,2003,2000-2009,Prevalence,142.8571,285.7143,428.5714,1990-2019,Early,stage3
Denmark,Copenhagen County,2004,2000-2009,Incidence,8.962358352,14.38355262,23.34591098,1990-2019,Early,stage3
Denmark,Denmark,2004,2000-2009,Incidence,13.19634709,30.59110159,43.78744868,1990-2019,Early,stage3
Denmark,COPENHAGEN,2004,2000-2009,Incidence,8.789783053,12.37997613,21.16975918,1990-2019,Early,stage3
Denmark,Denmark,2004,2000-2009,Prevalence,174.7071956,347.8781377,522.5853333,1990-2019,Early,stage3
Denmark,North Jutland,2004,2000-2009,Incidence,21.87919,12.08054,33.95973,1990-2019,Early,stage3
Denmark,North Jutland,2004,2000-2009,Prevalence,154.0179,301.3393,455.3572,1990-2019,Early,stage3
Denmark,Denmark,2005,2000-2009,Incidence,13.52723975,29.3077093,42.83494905,1990-2019,Early,stage3
Denmark,Denmark,2005,2000-2009,Prevalence,181.2609895,378.894391,560.1553805,1990-2019,Early,stage3
Denmark,North Jutland,2005,2000-2009,Incidence,25.10067,12.08054,37.18121,1990-2019,Early,stage3
Denmark,North Jutland,2005,2000-2009,Prevalence,167.4107,328.125,495.5357,1990-2019,Early,stage3
Denmark,Denmark,2006,2000-2009,Incidence,12.80109301,29.04461727,41.84571028,1990-2019,Early,stage3
Denmark,Denmark,2006,2000-2009,Prevalence,191.2094004,389.7108403,580.9202407,1990-2019,Early,stage3
Denmark,North Jutland,2006,2000-2009,Incidence,20.67114,9.798658,30.469798,1990-2019,Early,stage3
Denmark,North Jutland,2006,2000-2009,Prevalence,174.1071,348.2143,522.3214,1990-2019,Early,stage3
Denmark,Denmark,2007,2000-2009,Incidence,12.94424033,28.09914758,41.0433879,1990-2019,Early,stage3
Denmark,Denmark,2007,2000-2009,Prevalence,198.5769445,404.4848919,603.0618364,1990-2019,Early,stage3
Denmark,North Jutland,2007,2000-2009,Incidence,27.65101,7.516779,35.167789,1990-2019,Early,stage3
Denmark,North Jutland,2007,2000-2009,Prevalence,156.25,323.6607,479.9107,1990-2019,Early,stage3
Denmark,Denmark,2008,2000-2009,Incidence,13.61432866,31.35456953,44.96889819,1990-2019,Early,stage3
Denmark,Denmark,2008,2000-2009,Prevalence,206.9762962,428.0493171,635.0256133,1990-2019,Early,stage3
Denmark,North Jutland,2008,2000-2009,Prevalence,162.9464,350.4464,513.3928,1990-2019,Early,stage3
Denmark,North Jutland,2008,2000-2009,Incidence,30.06711,7.785235,37.852345,1990-2019,Early,stage3
Denmark,Denmark,2009,2000-2009,Incidence,13.19115962,33.68237901,46.87353864,1990-2019,Early,stage3
Denmark,Denmark,2009,2000-2009,Prevalence,214.0819258,449.3892848,663.4712106,1990-2019,Early,stage3
Denmark,North Jutland,2009,2000-2009,Prevalence,169.6429,366.0714,535.7143,1990-2019,Early,stage3
Denmark,North Jutland,2009,2000-2009,Incidence,24.02685,8.322148,32.348998,1990-2019,Early,stage3
Denmark,Denmark,2010,2010-2019,Incidence,14.80350175,32.11128563,46.91478738,1990-2019,Early,stage3
Denmark,Denmark,2010,2010-2019,Prevalence,223.8631123,477.0259837,700.889096,1990-2019,Early,stage3
Denmark,North Jutland,2010,2010-2019,Prevalence,189.7321,410.7143,600.4464,1990-2019,Early,stage3
Denmark,North Jutland,2010,2010-2019,Incidence,27.24832,13.15436,40.40268,1990-2019,Early,stage3
Denmark,Denmark,2011,2010-2019,Incidence,14.82936252,32.79113523,47.62049774,1990-2019,Early,stage3
Denmark,Denmark,2011,2010-2019,Prevalence,232.7789102,487.8935622,720.6724724,1990-2019,Early,stage3
Denmark,North Jutland,2011,2010-2019,Prevalence,,,,1990-2019,Early,stage3
Denmark,North Jutland,2011,2010-2019,Incidence,29.93289,11.67785,41.61074,1990-2019,Early,stage3
Denmark,Denmark,2012,2010-2019,Incidence,14.72210314,29.52958787,44.25169101,1990-2019,Early,stage3
Denmark,Denmark,2012,2010-2019,Prevalence,241.992875,508.2064243,750.1992993,1990-2019,Early,stage3
Denmark,North Jutland,2012,2010-2019,Prevalence,,,,1990-2019,Early,stage3
Denmark,North Jutland,2012,2010-2019,Incidence,31.54362,12.08054,43.62416,1990-2019,Early,stage3
Denmark,Denmark,2013,2010-2019,Prevalence,248.9911588,550.6059432,799.597102,1990-2019,Early,stage3
Denmark,Denmark,2013,2010-2019,Incidence,14.74299487,29.5616832,44.30467806,1990-2019,Early,stage3
Denmark,North Jutland,2013,2010-2019,Prevalence,,,,1990-2019,Early,stage3
Denmark,North Jutland,2013,2010-2019,Incidence,29.66443,13.28859,42.95302,1990-2019,Early,stage3
Denmark,Denmark,2014,2010-2019,Incidence,15.38168201,28.3267456,43.70842761,1990-2019,Early,stage3
Denmark,Denmark,2014,2010-2019,Prevalence,261.3961833,545.5140259,806.9102092,1990-2019,Early,stage3
Denmark,North Jutland,2014,2010-2019,Prevalence,,,,1990-2019,Early,stage3
Denmark,North Jutland,2014,2010-2019,Incidence,34.89933,16.37584,51.27517,1990-2019,Early,stage3
Denmark,Denmark,2015,2010-2019,Incidence,14.49907165,25.69358705,40.1926587,1990-2019,Early,stage3
